0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.0,0.0017949335461318432,0.41325759189046063,0.49142047835803754,0.1386723742182099,0.13100995792556394,0.07074281478436689,0.6048549305683345,0.12179264089735298,0.13252111565352145,0.14756700944656673,0.05481998104145431,0.7247155413879118,0.41805394978592303,0.4402699196242307,0.10934553404384051,0.03768891627776011,0.008428844902022914,0.8458133959339555,0.5724861908154715,0.0775519672545905,0.07928664386905548,0.05936478161128592,0.2488950413786203,0.5027613139055801,0.04644487719466977,0.0243108365618458,0.05287977685260257,0.03391203238585027,0.03379238553106652,0.0035582445581190773,0.09743179198890879,0.34507353490967285,0.059340037468779264,0.7962607416412688,0.028326889172966843,0.010469315169267341,0.005638492973643889,0.027849716731248975,0.048197921577109136,0.349022855018807,0.0049026601881994964,0.04566666741910281,0.15156399032510318,0.15221699677330766
0.0017949335461318432,0.0,0.0018021788390441627,0.0008891143069297895,0.6929519414080003,0.6139800019877522,0.10058500495291159,0.02756782580720499,0.000634827885051295,0.0003807775513867195,0.2005033050887046,0.001180068633321908,0.12760867557504738,0.015315093364655946,0.014910059515221081,0.009245109798030813,0.0010415962307778366,0.12841558051386823,0.04539209218783396,0.07519198577585903,0.1985483082815138,0.16151743393976056,0.10913602663421873,0.00962759071907649,0.023288846727868955,0.003097371277712414,0.3190853317349058,0.0006657937669809457,0.0014650432088165893,0.0014712454946234836,0.04172344462139621,0.23361965957577127,0.11461322859137293,0.47473827384366846,0.02742215324909047,0.002256336264293794,0.1099229319987345,0.5198164380926952,0.0019816385082356675,0.5275009928743425,0.22267134694665328,0.05461838504627808,0.930009203033566,0.011529297096087725,0.10190562409345541
0.41325759189046063,0.0018021788390441627,0.0,0.03712582997800453,0.11636967011818942,0.058909665418738134,0.010669465597085485,0.2930269631430639,0.13387497161330866,0.2536643800619986,0.03190901260700013,0.16769075898182698,0.28345405342354235,0.23582054145880632,0.2180136778769337,0.2739634381725385,0.2958215719628488,0.0053477652240125914,0.12437379788027102,0.1029057133501907,0.015084346236643273,0.01426498755937933,0.009145391235025665,0.12066489623043425,0.2454605503748755,0.8312652426143765,0.03118969507047451,0.38937859831006116,0.7603520730013752,0.7580012604769694,0.003000442169648194,0.020919343307675916,0.8345167284220892,0.01607333010316857,0.08798260799020156,0.27906763631592996,0.008603004734909688,0.02268795179742872,0.6093908661821239,0.12831675149021443,0.41549490389504845,0.005354262732822502,0.0174865543064851,0.787151761433725,0.024351154560537998
0.49142047835803754,0.0008891143069297895,0.03712582997800453,0.0,0.057962382678761,0.030208727175768398,0.0060609773900844694,0.5894792751888872,0.10809106546804916,0.19044863876898202,0.01743199388987642,0.1749968260848681,0.14956261245969776,0.14953787353557685,0.13875906973234495,0.46182637364102486,0.3060606093708888,0.0026652281366370155,0.07275188165187474,0.05830895400275831,0.00829754974367466,0.007922466701111026,0.0051736409283497506,0.2326638153270904,0.14955189312263442,0.912792448186745,0.015387872748794884,0.3654775288661568,0.8781616122893793,0.8760654891924907,0.001482935821533883,0.011398150803591028,0.4125026777323726,0.008524524358280208,0.05371367622136966,0.34969499181445984,0.004258766875618231,0.011877962164610255,0.741971357625356,0.064298024414253,0.20598312406502398,0.002641469622269599,0.009003738524855759,0.49954679695765425,0.013802536987457979
0.1386723742182099,0.6929519414080003,0.11636967011818942,0.057962382678761,0.0,0.06851268167489594,0.7685446635609807,0.5372543084333764,0.049040791715973905,0.02984180434716498,0.34759674507377414,0.09277581615437427,0.1205922913469465,0.7677020034104661,0.7287707173083131,0.7283969066488688,0.08184580641246804,0.39857329423368715,0.5755423007223729,0.3846628572678884,0.6314717403366705,0.7610495633951236,0.7289673989095661,0.6963367036363343,0.8463466796799749,0.2241868948392381,0.11324853169238766,0.05219925182410305,0.10862012259677703,0.10909951158952526,0.7699408128499243,0.4330857580047922,0.1924254147857791,0.3324405149687406,0.9121675956460682,0.17691010565790083,0.26103854114446146,0.6523181428716863,0.14889767800837228,0.20200549131560724,0.06718634103993912,0.5183998093039304,0.18600751384002448,0.787438317402308,0.7304105559016778
0.13100995792556394,0.6139800019877522,0.058909665418738134,0.030208727175768398,0.06851268167489594,0.0,0.35290576550799435,0.8713741112472931,0.03457393652086294,0.022815920179754392,0.09753049747416642,0.07147390599524504,0.10267878328666118,0.7362900590084259,0.7584177040696277,0.5521666350934391,0.07058859923450893,0.28966784157788933,0.25853668938450425,0.15880505196408162,0.169383884969481,0.20505364294325518,0.36914875416604276,0.3837113756541752,0.48312034262139614,0.25107837240286746,0.2563569156317028,0.04630079037582787,0.11658867881431488,0.11704689723316135,0.7574552176068905,0.11667596938390935,0.6017871659032842,0.09094606288590058,0.45714045575849915,0.15331832784476748,0.2729960542992943,0.19903319570898714,0.15383104973202513,0.7408211676164559,0.18961016102294354,0.7011559140239457,0.06203763780858948,0.9600033346341997,0.2103686971143157
0.07074281478436689,0.10058500495291159,0.010669465597085485,0.0060609773900844694,0.7685446635609807,0.35290576550799435,0.0,0.10490540162251558,0.012221208479968203,0.009849705168149103,0.07064034632636176,0.027868567609189456,0.6315735393218815,0.628373904755796,0.603360871958361,0.15213346315093026,0.034513678099685204,0.699457245665686,0.22776997774604385,0.1766638619788156,0.03946730509479855,0.03189457637906001,0.02190930926692337,0.06616879097019686,0.5194757048069361,0.1720995897045072,0.24227499328747895,0.02521162116883336,0.08368762505600894,0.0838783074417233,0.2279865610079174,0.05558007793549324,0.11490150702772252,0.0948420184262108,0.21249252924159698,0.06798142911680256,0.44485908887502656,0.01082213907333095,0.09736116931439497,0.07014287442709452,0.35755979238715363,0.1598872798053742,0.23263137212817944,0.5554221317836718,0.04181567176394819
0.6048549305683345,0.02756782580720499,0.2930269631430639,0.5894792751888872,0.5372543084333764,0.8713741112472931,0.10490540162251558,0.0,0.8914385914465163,0.6237180995189814,0.36261719563789374,0.5670567860208025,0.28432902623575057,0.918163774639823,0.999589308625643,0.10787203267889321,0.7828739848675439,0.08553322478780685,0.9383651941107266,0.928186798629622,0.16950078649087258,0.15384600713590757,0.09197313949574848,0.05450246735679761,0.7210529309009595,0.6224026386827098,0.46620385166776035,0.8102548636801421,0.9876719095977062,0.9830247009394673,0.04726310046133794,0.24328365729340004,0.09392297212108992,0.2110101603388148,0.5511001234088853,0.4099047845125839,0.1365774165973586,0.1818748928336429,0.700666754966454,0.6963018055207797,0.15114678447097507,0.08126981554335132,0.2573136510518647,0.3539397398685691,0.2354906063228021
0.12179264089735298,0.000634827885051295,0.13387497161330866,0.10809106546804916,0.049040791715973905,0.03457393652086294,0.012221208479968203,0.8914385914465163,0.0,0.035244241417172015,0.029035274151257805,0.042072808424837946,0.1917677940495668,0.389032524755079,0.3662275593025329,0.29251339891182804,0.06282664727694177,0.002451481316624655,0.15144579684702666,0.1087846195919709,0.01454022270973621,0.014489286228212168,0.01029955264420942,0.2996093581461979,0.3447308640597525,0.30648422231172806,0.010133779113470631,0.06496280265039173,0.1940114147466468,0.19381394535046148,0.0011667698559518066,0.01897551942865258,0.22195930191789226,0.012482879909735619,0.13046487511860905,0.1034008255025165,0.003445400129399301,0.004345428874636752,0.1832451262501979,0.03031034404353599,0.1532283130388853,0.0018311853338862907,0.010976469051909061,0.8328594875710836,0.027045470250446093
0.13252111565352145,0.0003807775513867195,0.2536643800619986,0.19044863876898202,0.02984180434716498,0.022815920179754392,0.009849705168149103,0.6237180995189814,0.035244241417172015,0.0,0.02160797519441394,0.05747823190773955,0.12777601287978527,0.3307589605076106,0.31392669032829623,0.4541474341027988,0.06440586354985929,0.0015548216973075477,0.11954614161999502,0.08282378205439067,0.011097909550540831,0.01123370069861186,0.008272881870081369,0.5414551333633529,0.27874866580012125,0.33261933378749126,0.005904014589679991,0.05218197789840052,0.1826216804285938,0.18267807839366562,0.0007142207122005559,0.01418355608780829,0.12221347758942308,0.008968780073005233,0.11009993616567199,0.1298483056758396,0.002112709324127473,0.0023121443177274454,0.1900959961089465,0.016570118277471537,0.08961122320798115,0.0010869309738355786,0.007455302965843309,0.9500541344486075,0.02137957126881768
0.14756700944656673,0.2005033050887046,0.03190901260700013,0.01743199388987642,0.34759674507377414,0.09753049747416642,0.07064034632636176,0.36261719563789374,0.029035274151257805,0.02160797519441394,0.0,0.06469093477478094,0.17772757252373833,0.3630267293158112,0.359738833490481,0.41677093262102666,0.07368017169114746,0.7265745471340872,0.11198589143721309,0.07139150748955733,0.03919905975855596,0.04378889525430744,0.0771113051406821,0.20610170135733039,0.26273915487454536,0.3341518737469545,0.7728960891805826,0.05122148399182105,0.15578044240019936,0.1562550769438673,0.4548612140147571,0.028086940929554095,0.4395903745047208,0.049488631387305325,0.1505553733617506,0.15316136854403786,0.9415133442526902,0.03740604038828114,0.19194661079108066,0.2608732960471411,0.7270141996574236,0.3826635746172766,0.0982924188875528,0.8189333018621681,0.03982680359817211
0.05481998104145431,0.001180068633321908,0.16769075898182698,0.1749968260848681,0.09277581615437427,0.07147390599524504,0.027868567609189456,0.5670567860208025,0.042072808424837946,0.05747823190773955,0.06469093477478094,0.0,0.399965034740842,0.8935636141246349,0.8412597937676886,0.1449531287291687,0.03238160789198004,0.004878158452315558,0.34436933451142787,0.2447343021475378,0.03268950543498227,0.03273619829084153,0.023469416435700323,0.19698221088561896,0.7882095044173121,0.1355091911103949,0.01796025805822103,0.04447355861597545,0.09341108811705408,0.09323087117677015,0.0022286203591082602,0.04234091101965503,0.3440944215219609,0.027343469888956588,0.299493194739928,0.045016852795901854,0.006593345515450022,0.00605959424713579,0.0832618406875307,0.04640793378142088,0.2721272485058949,0.0033501716241427634,0.02321092008131994,0.3650553165578371,0.06144198439227686
0.7247155413879118,0.12760867557504738,0.28345405342354235,0.14956261245969776,0.1205922913469465,0.10267878328666118,0.6315735393218815,0.28432902623575057,0.1917677940495668,0.12777601287978527,0.17772757252373833,0.399965034740842,0.0,0.20164568133603475,0.21366977269194987,0.32721651124159074,0.3947311741381837,0.6350058395594026,0.1077389692085433,0.08527274603949132,0.38009991431544193,0.4205539414879423,0.7136109780115566,0.5359896317803091,0.13176415602358107,0.7557782369460021,0.7435349281218562,0.2579635135906645,0.6218802859020373,0.6244484369252656,0.2615676900899362,0.2649951907261109,0.28796452341731466,0.3231398962261553,0.20790214899807896,0.8580886762102443,0.7606597148001657,0.12280852872715792,0.8325643826104805,0.8980324579049382,0.10672785773817844,0.3296415226331339,0.3213825671325216,0.20344328894816074,0.2877497676093961
0.41805394978592303,0.015315093364655946,0.23582054145880632,0.14953787353557685,0.7677020034104661,0.7362900590084259,0.628373904755796,0.918163774639823,0.389032524755079,0.3307589605076106,0.3630267293158112,0.8935636141246349,0.20164568133603475,0.0,0.019961862709994126,0.29047601164220704,0.8598568375076404,0.09258106746624124,0.05958777625550726,0.09737498061180863,0.6252782096722992,0.5921059192435048,0.7502832014747199,0.8752284614395843,0.02823670682187658,0.1696080499329975,0.12689187031828936,0.8627602080924972,0.34937469968239565,0.34853208713285166,0.033329744117751005,0.5302873693409021,0.47774018498372905,0.9690812433995466,0.05502342381957529,0.4553257775035461,0.09112797702044524,0.011605985951049195,0.2998693944939165,0.10815595915684938,0.9837905977706339,0.03595184262538511,0.6346878948482516,0.06126922241478102,0.30171947928101434
0.4402699196242307,0.014910059515221081,0.2180136778769337,0.13875906973234495,0.7287707173083131,0.7584177040696277,0.603360871958361,0.999589308625643,0.3662275593025329,0.31392669032829623,0.359738833490481,0.8412597937676886,0.21366977269194987,0.019961862709994126,0.0,0.3151437601785783,0.9058807515986402,0.09089791171537896,0.05946993302164224,0.09788010840162419,0.610952104634336,0.5756807621792263,0.7207786539870227,0.9522973436569561,0.02971666829043415,0.17759776539958702,0.1209421611336793,0.8240458816992424,0.36279169393313826,0.3619557032519172,0.032539841856084106,0.5226165862840587,0.44143787169103094,0.9637235746906451,0.05237343537146418,0.48371023865656304,0.08853290968709712,0.010859504295117882,0.3139223171755198,0.10102037957015637,0.9169423214546909,0.03475174991283282,0.628501128849083,0.06617473082617756,0.2925320565205202
0.10934553404384051,0.009245109798030813,0.2739634381725385,0.46182637364102486,0.7283969066488688,0.5521666350934391,0.15213346315093026,0.10787203267889321,0.29251339891182804,0.4541474341027988,0.41677093262102666,0.1449531287291687,0.32721651124159074,0.29047601164220704,0.3151437601785783,0.0,0.16581901124176712,0.038503738374942434,0.5453610876383186,0.6868018866170862,0.2015720398620298,0.19506311161525133,0.12958886832728042,0.05986415495586511,0.27254784838853957,0.10679756777733594,0.13570902458212275,0.2621442120825351,0.16981381362778486,0.16900951403898337,0.017603527584233166,0.27180404814707027,0.48932132638819614,0.18959743156725256,0.7601504246842827,0.07857103815394582,0.05208030786946359,0.0333221699285023,0.12024141644815159,0.28767968598993354,0.49577417772942717,0.02601068347410351,0.1743720101653475,0.08883196778258068,0.34572709785376177
0.03768891627776011,0.0010415962307778366,0.2958215719628488,0.3060606093708888,0.08184580641246804,0.07058859923450893,0.034513678099685204,0.7828739848675439,0.06282664727694177,0.06440586354985929,0.07368017169114746,0.03238160789198004,0.3947311741381837,0.8598568375076404,0.9058807515986402,0.16581901124176712,0.0,0.0046305770318693555,0.41582033470082186,0.2845266791497997,0.038313697898179386,0.03899535713577966,0.0289745023981926,0.2862700707113851,0.9740609769448392,0.0950208630478057,0.014992416177613599,0.029046890941420014,0.056560042250383885,0.056501965730285875,0.0020211644316419624,0.048509552579688586,0.2529108905681921,0.03002847315984943,0.3871226653090564,0.039873832096244066,0.005970753373045178,0.0042624105146787765,0.05487904244580481,0.034339455783415324,0.22334694901166377,0.002901206414539499,0.023886188812489887,0.3046940277979737,0.07457468455284322
0.008428844902022914,0.12841558051386823,0.0053477652240125914,0.0026652281366370155,0.39857329423368715,0.28966784157788933,0.699457245665686,0.08553322478780685,0.002451481316624655,0.0015548216973075477,0.7265745471340872,0.004878158452315558,0.6350058395594026,0.09258106746624124,0.09089791171537896,0.038503738374942434,0.0046305770318693555,0.0,0.2861434777829471,0.47577736597599407,0.7186418901071637,0.8841106703295245,0.7540206607350939,0.03242787062068814,0.13879182128420015,0.015880526262970263,0.19275496033267614,0.0030097583008549906,0.0073809239986203125,0.007410154167125586,0.05640008536137127,0.6125668802023969,0.2743213535510765,0.30070432124836227,0.17998222173383957,0.01007991002760447,0.04134617720838319,0.28487008790339685,0.009771892358185746,0.7136378038985403,0.6936164153462495,0.09194292341894221,0.1357043030808451,0.060704004623398616,0.7114370016408632
0.8458133959339555,0.04539209218783396,0.12437379788027102,0.07275188165187474,0.5755423007223729,0.25853668938450425,0.22776997774604385,0.9383651941107266,0.15144579684702666,0.11954614161999502,0.11198589143721309,0.34436933451142787,0.1077389692085433,0.05958777625550726,0.05946993302164224,0.5453610876383186,0.41582033470082186,0.2861434777829471,0.0,0.03045544707114196,0.20087790793973836,0.1953912970974294,0.269721631509595,0.7245773373181733,0.043446543810172315,0.5035774390956603,0.3100825180659702,0.29637616784498416,0.934896403048464,0.9375582816668908,0.10028870364478285,0.1652483500189463,0.6238753840063869,0.29793106551759263,0.03544789210255458,0.835998513955172,0.2654780288075867,0.021987880824877286,0.8842277317221915,0.19346073524651383,0.6272219307487598,0.10126570932999,0.49478647587461005,0.1459949310045128,0.10267373597975225
0.5724861908154715,0.07519198577585903,0.1029057133501907,0.05830895400275831,0.3846628572678884,0.15880505196408162,0.1766638619788156,0.928186798629622,0.1087846195919709,0.08282378205439067,0.07139150748955733,0.2447343021475378,0.08527274603949132,0.09737498061180863,0.09788010840162419,0.6868018866170862,0.2845266791497997,0.47577736597599407,0.03045544707114196,0.0,0.13712295979423378,0.1381586347256088,0.20648230925209576,0.6330316246929266,0.06813647328670157,0.7678166007140146,0.48527688459118473,0.19899368026403805,0.6066812533515995,0.6085504835322426,0.1664316596003521,0.10764092809256803,0.7466655696167925,0.18545586819528323,0.05322195627618086,0.5857464134849492,0.437990237876048,0.03167847313673132,0.7479935103705053,0.2690183820736726,0.4863794481667764,0.16597018402705685,0.29830076923688326,0.2113653851800564,0.07743553995402555
0.0775519672545905,0.1985483082815138,0.015084346236643273,0.00829754974367466,0.6314717403366705,0.169383884969481,0.03946730509479855,0.16950078649087258,0.01454022270973621,0.011097909550540831,0.03919905975855596,0.03268950543498227,0.38009991431544193,0.6252782096722992,0.610952104634336,0.2015720398620298,0.038313697898179386,0.7186418901071637,0.20087790793973836,0.13712295979423378,0.0,0.022776045384944644,0.040065392857888855,0.0969490210732471,0.47625235367760993,0.18108561503629308,0.521997714383456,0.0270834098317677,0.08549063787354809,0.08572650498002182,0.45189302571202755,0.026972134531116094,0.21463015799180196,0.04484637113515833,0.22994834153711297,0.07835481610753149,0.9272271393303952,0.02319570644949363,0.10312437093386669,0.1462054985029147,0.6788794420763234,0.33210076676154243,0.10957051169046592,0.6369577638290195,0.04037460593422142
0.07928664386905548,0.16151743393976056,0.01426498755937933,0.007922466701111026,0.7610495633951236,0.20505364294325518,0.03189457637906001,0.15384600713590757,0.014489286228212168,0.01123370069861186,0.04378889525430744,0.03273619829084153,0.4205539414879423,0.5921059192435048,0.5756807621792263,0.19506311161525133,0.03899535713577966,0.8841106703295245,0.1953912970974294,0.1381586347256088,0.022776045384944644,0.0,0.03302293160851327,0.09080626552762287,0.4609585531285101,0.18756698000922453,0.4215188671446486,0.027815710740438662,0.08918416145104353,0.08941855014880352,0.36740107770511266,0.03219382434173358,0.18512768356180961,0.0556962655188099,0.21140704837092358,0.07895316392940742,0.7471818811347414,0.018835609084223444,0.1065157335268244,0.12057184791899911,0.5824893386663954,0.26771117110110204,0.13621452753937638,0.6454465358604687,0.0363009997466587
